LIN,41,34,1,106157164417
PAR,42,35,64,4457757859
PAR,43,36,64,7874053325
PAR,44,40,64,114123354447
PAR,45,39,64,70309200065
PAR,46,42,64,511559626641
PAR,47,43,64,1124276317406
PAR,48,43,64,915652337600
PAR,49,41,64,292320767751
PAR,50,40,64,129329798799
PAR,1,2,64,24081
LIN,1,2,1,153
PAR,2,2,64,12422
LIN,2,2,1,59
PAR,3,2,64,26108
LIN,3,2,1,125
PAR,4,3,64,13072
LIN,4,3,1,174
PAR,5,4,64,36476
LIN,5,4,1,350
PAR,6,5,64,66468
LIN,6,5,1,592
PAR,7,20,64,434074
LIN,7,20,1,7568789
PAR,8,21,64,748984
LIN,8,21,1,13365904
PAR,9,25,64,4731615
LIN,9,25,1,207507559
PAR,10,21,64,1253644
LIN,10,21,1,14699357
PAR,11,30,64,205644050
LIN,11,30,1,8683494647
PAR,12,21,64,1446397
LIN,12,21,1,22352801
PAR,13,39,64,69754363570
PAR,22,2,64,17890
LIN,22,2,1,310
PAR,23,4,64,29344
LIN,23,4,1,425
PAR,24,5,64,45253
LIN,24,5,1,439
PAR,25,8,64,56141
LIN,25,8,1,2079
PAR,26,9,64,61098
LIN,26,9,1,4311
PAR,27,12,64,103275
LIN,27,12,1,31778
PAR,28,10,64,56020
LIN,28,10,1,9621
PAR,29,12,64,100970
LIN,29,12,1,31401
PAR,30,16,64,154318
LIN,30,16,1,504945
PAR,31,18,64,245932
LIN,31,18,1,2053973
PAR,32,18,64,247542
LIN,32,18,1,2039867
PAR,33,21,64,602993
LIN,33,21,1,14622598
PAR,34,24,64,3266788
LIN,34,24,1,105118096
PAR,35,26,64,10253879
LIN,35,26,1,413533833
PAR,36,28,64,35309981
LIN,36,28,1,1646502591
PAR,37,29,64,68081059
LIN,37,29,1,3302991409
PAR,38,27,64,15490712
LIN,38,27,1,922022136
PAR,39,29,64,61592907
LIN,39,29,1,3293617861
PAR,40,31,64,244842212
LIN,40,31,1,13150420503
PAR,41,34,64,2023400278
LIN,41,34,1,105414810828
PAR,42,35,64,4453262957
PAR,43,36,64,7877170112
PAR,44,40,64,114127711430
PAR,45,39,64,70296542207
PAR,46,42,64,510878902223
PAR,47,43,64,1124235823110
PAR,48,43,64,915804191892
PAR,49,41,64,292484523731
PAR,50,40,64,129357021645
PAR,1,2,64,19030
LIN,1,2,1,192
PAR,2,2,64,19016
LIN,2,2,1,69
PAR,3,2,64,16357
LIN,3,2,1,145
PAR,4,3,64,31301
LIN,4,3,1,171
PAR,5,4,64,36315
LIN,5,4,1,346
PAR,6,5,64,42637
LIN,6,5,1,566
PAR,7,20,64,466025
LIN,7,20,1,7677295
PAR,8,21,64,733361
LIN,8,21,1,14005634
PAR,9,25,64,5223517
LIN,9,25,1,208316789
PAR,10,21,64,1251833
LIN,10,21,1,15516955
PAR,11,30,64,206025275
LIN,11,30,1,8425760198
PAR,12,21,64,1592130
LIN,12,21,1,19793780
PAR,13,39,64,69844790654
PAR,22,2,64,27909
LIN,22,2,1,219
PAR,23,4,64,46465
LIN,23,4,1,409
PAR,24,5,64,30770
LIN,24,5,1,499
PAR,25,8,64,67195
LIN,25,8,1,2078
PAR,26,9,64,64981
LIN,26,9,1,4395
PAR,27,12,64,82431
LIN,27,12,1,31690
PAR,28,10,64,66921
LIN,28,10,1,9972
PAR,29,12,64,111012
LIN,29,12,1,31670
PAR,30,16,64,171932
LIN,30,16,1,508409
PAR,31,18,64,256400
LIN,31,18,1,2051342
PAR,32,18,64,249009
LIN,32,18,1,2032812
PAR,33,21,64,559421
LIN,33,21,1,14870681
PAR,34,24,64,3205164
LIN,34,24,1,105298354
PAR,35,26,64,10706362
LIN,35,26,1,413970983
PAR,36,28,64,36045837
LIN,36,28,1,1650473033
PAR,37,29,64,66457035
LIN,37,29,1,3299833449
PAR,38,27,64,15428847
LIN,38,27,1,825261105
PAR,39,29,64,62015816
LIN,39,29,1,3300406706
PAR,40,31,64,246144768
LIN,40,31,1,13167905766
PAR,41,34,64,2034318894
LIN,41,34,1,107102918043
PAR,42,35,64,4460986335
PAR,43,36,64,7884935928
PAR,44,40,64,114117461198
PAR,45,39,64,70327229224
PAR,46,42,64,514182423789
PAR,47,43,64,1124382534621
PAR,48,43,64,915112800578
PAR,49,41,64,292176969422
PAR,50,40,64,129354787279
PAR,1,2,64,19318
LIN,1,2,1,169
PAR,2,2,64,25051
LIN,2,2,1,74
PAR,3,2,64,15539
LIN,3,2,1,146
PAR,4,3,64,26604
LIN,4,3,1,188
PAR,5,4,64,48643
LIN,5,4,1,374
PAR,6,5,64,46271
LIN,6,5,1,540
PAR,7,20,64,441134
LIN,7,20,1,7922458
PAR,8,21,64,768620
LIN,8,21,1,13980490
PAR,9,25,64,4709729
LIN,9,25,1,207794985
PAR,10,21,64,1377964
LIN,10,21,1,14098218
PAR,11,30,64,208451140
LIN,11,30,1,9979179377
PAR,12,21,64,1591187
LIN,12,21,1,20505364
PAR,13,39,64,69843951659
PAR,22,2,64,17311
LIN,22,2,1,207
PAR,23,4,64,46892
LIN,23,4,1,368
PAR,24,5,64,39511
LIN,24,5,1,508
PAR,25,8,64,77315
LIN,25,8,1,2218
PAR,26,9,64,73747
LIN,26,9,1,4243
PAR,27,12,64,105300
LIN,27,12,1,31596
PAR,28,10,64,62284
LIN,28,10,1,9416
PAR,29,12,64,84895
LIN,29,12,1,30978
PAR,30,16,64,159288
LIN,30,16,1,505091
PAR,31,18,64,237900
LIN,31,18,1,2035460
PAR,32,18,64,284477
LIN,32,18,1,2025731
PAR,33,21,64,578695
LIN,33,21,1,14829790
PAR,34,24,64,3473714
LIN,34,24,1,105243731
PAR,35,26,64,10516786
LIN,35,26,1,413249208
PAR,36,28,64,34847313
LIN,36,28,1,1646752131
PAR,37,29,64,67075894
LIN,37,29,1,3293751602
PAR,38,27,64,16721585
LIN,38,27,1,824956543
PAR,39,29,64,62578553
LIN,39,29,1,3298699692
PAR,40,31,64,246173483
LIN,40,31,1,13291747908
PAR,41,34,64,2034535436
LIN,41,34,1,106371749494
PAR,42,35,64,4447262764
PAR,43,36,64,7856556464
PAR,44,40,64,114048610399
PAR,45,39,64,70240810115
PAR,46,42,64,511301217855
PAR,47,43,64,1124361348199
PAR,48,43,64,916347254866
PAR,49,41,64,292258559780
PAR,50,40,64,129406540094
PAR,1,2,64,26208
LIN,1,2,1,180
PAR,2,2,64,23114
LIN,2,2,1,74
PAR,3,2,64,17342
LIN,3,2,1,151
PAR,4,3,64,29198
LIN,4,3,1,187
PAR,5,4,64,37341
LIN,5,4,1,325
PAR,6,5,64,38248
LIN,6,5,1,604
PAR,7,20,64,536473
LIN,7,20,1,8490404
PAR,8,21,64,699464
LIN,8,21,1,14018297
PAR,9,25,64,4906263
LIN,9,25,1,208155369
PAR,10,21,64,1281032
LIN,10,21,1,15561167
PAR,11,30,64,207749742
LIN,11,30,1,8183049141
PAR,12,21,64,1643674
LIN,12,21,1,21050102
PAR,13,39,64,70734457463
PAR,22,2,64,9601
LIN,22,2,1,174
PAR,23,4,64,13563
LIN,23,4,1,288
PAR,24,5,64,20760
LIN,24,5,1,391
PAR,25,8,64,38267
LIN,25,8,1,1952
PAR,26,9,64,34363
LIN,26,9,1,4308
PAR,27,12,64,51671
LIN,27,12,1,31503
PAR,28,10,64,52708
LIN,28,10,1,8829
PAR,29,12,64,91581
LIN,29,12,1,31370
PAR,30,16,64,151884
LIN,30,16,1,529950
PAR,31,18,64,262126
LIN,31,18,1,1930258
PAR,32,18,64,235926
LIN,32,18,1,2037415
PAR,33,21,64,591226
LIN,33,21,1,15490406
PAR,34,24,64,3014165
LIN,34,24,1,105019789
PAR,35,26,64,10147499
LIN,35,26,1,414974362
PAR,36,28,64,33877501
LIN,36,28,1,1649820133
PAR,37,29,64,66785685
LIN,37,29,1,3299985757
PAR,38,27,64,15354549
LIN,38,27,1,824767037
PAR,39,29,64,62286492
LIN,39,29,1,3300916369
PAR,40,31,64,246069611
LIN,40,31,1,13480886465
PAR,41,34,64,2035509252
LIN,41,34,1,106382334823
PAR,42,35,64,4461965396
PAR,43,36,64,7886850772
PAR,44,40,64,114168908189
PAR,45,39,64,70363171765
PAR,46,42,64,510868940687
PAR,47,43,64,1124786081931
PAR,48,43,64,915763388030
PAR,49,41,64,292515451228
PAR,50,40,64,129295414302
PAR,1,2,64,14017
LIN,1,2,1,197
PAR,2,2,64,17184
LIN,2,2,1,55
PAR,3,2,64,20265
LIN,3,2,1,129
PAR,4,3,64,22315
LIN,4,3,1,182
PAR,5,4,64,49548
LIN,5,4,1,419
PAR,6,5,64,24377
LIN,6,5,1,557
PAR,7,20,64,488243
LIN,7,20,1,8601777
PAR,8,21,64,728514
LIN,8,21,1,15189826
PAR,9,25,64,5176496
LIN,9,25,1,213221173
PAR,10,21,64,1309052
LIN,10,21,1,14041741
PAR,11,30,64,207114946
LIN,11,30,1,8408832484
PAR,12,21,64,1617527
LIN,12,21,1,21072494
PAR,13,39,64,69833694141
PAR,22,2,64,30849
LIN,22,2,1,211
PAR,23,4,64,14141
LIN,23,4,1,371
PAR,24,5,64,31743
LIN,24,5,1,483
PAR,25,8,64,59365
LIN,25,8,1,2396
PAR,26,9,64,64833
LIN,26,9,1,3884
PAR,27,12,64,101646
LIN,27,12,1,32242
PAR,28,10,64,69993
LIN,28,10,1,9621
PAR,29,12,64,124094
LIN,29,12,1,33414
PAR,30,16,64,177291
LIN,30,16,1,507890
PAR,31,18,64,297020
LIN,31,18,1,1990001
PAR,32,18,64,235640
LIN,32,18,1,2027499
PAR,33,21,64,640141
LIN,33,21,1,14440975
PAR,34,24,64,3201919
LIN,34,24,1,104927271
PAR,35,26,64,10001723
LIN,35,26,1,414888433
PAR,36,28,64,33668600
LIN,36,28,1,1651168319
PAR,37,29,64,66821657
LIN,37,29,1,3303786396
PAR,38,27,64,16834584
LIN,38,27,1,826036071
PAR,39,29,64,61569140
LIN,39,29,1,3306540126
PAR,40,31,64,245864249
LIN,40,31,1,13187073312
PAR,41,34,64,2035441163
LIN,41,34,1,106715721714
PAR,42,35,64,4466061319
PAR,43,36,64,7887494198
PAR,44,40,64,114071648688
PAR,45,39,64,70341505293
PAR,46,42,64,511663242877
PAR,47,43,64,1124162642644
PAR,48,43,64,915697846655
PAR,49,41,64,292481175561
PAR,50,40,64,129347544394
PAR,1,2,64,19384
LIN,1,2,1,146
PAR,2,2,64,16701
LIN,2,2,1,61
PAR,3,2,64,24209
LIN,3,2,1,122
PAR,4,3,64,18160
LIN,4,3,1,146
PAR,5,4,64,39618
LIN,5,4,1,406
PAR,6,5,64,53115
LIN,6,5,1,651
PAR,7,20,64,452107
LIN,7,20,1,8415748
PAR,8,21,64,738498
LIN,8,21,1,13559460
PAR,9,25,64,5450313
LIN,9,25,1,207924288
PAR,10,21,64,1522964
LIN,10,21,1,14069309
PAR,11,30,64,206704853
LIN,11,30,1,9077221702
PAR,12,21,64,1655115
LIN,12,21,1,20696371
PAR,13,39,64,69800073491
PAR,22,2,64,17603
LIN,22,2,1,164
PAR,23,4,64,24062
LIN,23,4,1,308
PAR,24,5,64,31962
LIN,24,5,1,531
PAR,25,8,64,63614
LIN,25,8,1,2377
PAR,26,9,64,64609
LIN,26,9,1,4360
PAR,27,12,64,91623
LIN,27,12,1,31687
PAR,28,10,64,77384
LIN,28,10,1,9169
PAR,29,12,64,89652
LIN,29,12,1,31491
PAR,30,16,64,142682
LIN,30,16,1,506116
PAR,31,18,64,292801
LIN,31,18,1,2041134
PAR,32,18,64,282562
LIN,32,18,1,2011249
PAR,33,21,64,610634
LIN,33,21,1,15146654
PAR,34,24,64,3243625
LIN,34,24,1,105155299
PAR,35,26,64,11035594
LIN,35,26,1,413390549
PAR,36,28,64,34722337
LIN,36,28,1,1646823173
PAR,37,29,64,67393479
LIN,37,29,1,3293828582
PAR,38,27,64,18085884
LIN,38,27,1,823906135
PAR,39,29,64,63859585
LIN,39,29,1,3294882283
PAR,40,31,64,247358622
LIN,40,31,1,13150527798
PAR,41,34,64,2041150450
LIN,41,34,1,106221149475
PAR,42,35,64,4468153616
PAR,43,36,64,7885101553
PAR,44,40,64,114035315856
PAR,45,39,64,70252095293
PAR,46,42,64,510914925822
PAR,47,43,64,1124778361740
PAR,48,43,64,915361308353
PAR,49,41,64,292459426786
PAR,50,40,64,129276214537
PAR,1,2,64,19172
LIN,1,2,1,197
PAR,2,2,64,27999
LIN,2,2,1,70
PAR,3,2,64,22062
LIN,3,2,1,148
PAR,4,3,64,22038
LIN,4,3,1,151
PAR,5,4,64,22134
LIN,5,4,1,420
PAR,6,5,64,44887
LIN,6,5,1,538
PAR,7,20,64,503513
LIN,7,20,1,8050008
PAR,8,21,64,688517
LIN,8,21,1,13633010
PAR,9,25,64,5190619
LIN,9,25,1,207920591
PAR,10,21,64,1230168
LIN,10,21,1,15771300
PAR,11,30,64,208117800
LIN,11,30,1,8079355167
PAR,12,21,64,1582994
LIN,12,21,1,21173428
PAR,13,39,64,69853309342
PAR,22,2,64,27708
LIN,22,2,1,179
PAR,23,4,64,28819
LIN,23,4,1,338
PAR,24,5,64,26767
LIN,24,5,1,390
PAR,25,8,64,53416
LIN,25,8,1,2411
PAR,26,9,64,66191
LIN,26,9,1,4189
PAR,27,12,64,106391
LIN,27,12,1,31573
PAR,28,10,64,83797
LIN,28,10,1,9651
PAR,29,12,64,86906
LIN,29,12,1,31209
PAR,30,16,64,189268
LIN,30,16,1,500467
PAR,31,18,64,270621
LIN,31,18,1,2022835
PAR,32,18,64,277800
LIN,32,18,1,2009703
PAR,33,21,64,708303
LIN,33,21,1,15738473
PAR,34,24,64,3105623
LIN,34,24,1,111014772
PAR,35,26,64,10194354
LIN,35,26,1,414288701
PAR,36,28,64,33909960
LIN,36,28,1,1653020478
PAR,37,29,64,66593424
LIN,37,29,1,3300680337
PAR,38,27,64,15304704
LIN,38,27,1,825212322
PAR,39,29,64,62756142
LIN,39,29,1,3299978249
PAR,40,31,64,244946847
LIN,40,31,1,13512946323
PAR,41,34,64,2035949476
LIN,41,34,1,105881173218
PAR,42,35,64,4464826055
PAR,43,36,64,7886063239
PAR,44,40,64,114185805424
PAR,45,39,64,70345094899
PAR,46,42,64,512129777343
PAR,47,43,64,1124960962237
PAR,48,43,64,915978512569
PAR,49,41,64,292468107366
PAR,50,40,64,129403930315
PAR,1,2,64,14097
LIN,1,2,1,198
PAR,2,2,64,16589
LIN,2,2,1,75
PAR,3,2,64,12418
LIN,3,2,1,122
PAR,4,3,64,9575
LIN,4,3,1,176
PAR,5,4,64,44988
LIN,5,4,1,341
PAR,6,5,64,47083
LIN,6,5,1,510
PAR,7,20,64,532842
LIN,7,20,1,8460115
PAR,8,21,64,754235
LIN,8,21,1,14834377
PAR,9,25,64,4460350
LIN,9,25,1,208918214
PAR,10,21,64,1282647
LIN,10,21,1,15808073
PAR,11,30,64,205135996
LIN,11,30,1,8597560092
PAR,12,21,64,1560615
LIN,12,21,1,21118872
PAR,13,39,64,69856584163
PAR,22,2,64,24817
LIN,22,2,1,221
PAR,23,4,64,34719
LIN,23,4,1,386
PAR,24,5,64,60977
LIN,24,5,1,473
PAR,25,8,64,47711
LIN,25,8,1,2174
PAR,26,9,64,73828
LIN,26,9,1,3928
PAR,27,12,64,110949
LIN,27,12,1,31990
PAR,28,10,64,87743
LIN,28,10,1,9223
PAR,29,12,64,102197
LIN,29,12,1,31011
PAR,30,16,64,130418
LIN,30,16,1,505792
PAR,31,18,64,252935
LIN,31,18,1,2032360
PAR,32,18,64,286335
LIN,32,18,1,2016102
PAR,33,21,64,645596
LIN,33,21,1,14554454
PAR,34,24,64,3235319
LIN,34,24,1,105315375
PAR,35,26,64,9992003
LIN,35,26,1,414686750
PAR,36,28,64,34134414
LIN,36,28,1,1647167592
PAR,37,29,64,67109177
LIN,37,29,1,3294198631
PAR,38,27,64,17086901
LIN,38,27,1,823639269
PAR,39,29,64,61926267
LIN,39,29,1,3294349292
PAR,40,31,64,245267084
LIN,40,31,1,13150917840
PAR,41,34,64,2036170377
LIN,41,34,1,105845278871
PAR,42,35,64,4462931685
PAR,43,36,64,7879515805
PAR,44,40,64,114164555692
PAR,45,39,64,70288674745
PAR,46,42,64,511194464419
PAR,47,43,64,1125044611306
PAR,48,43,64,915179860097
PAR,49,41,64,292483294757
PAR,50,40,64,129374264871
PAR,1,2,64,16336
LIN,1,2,1,161
PAR,2,2,64,20987
LIN,2,2,1,55
PAR,3,2,64,17395
LIN,3,2,1,138
PAR,4,3,64,26978
LIN,4,3,1,163
PAR,5,4,64,32115
LIN,5,4,1,357
PAR,6,5,64,26939
LIN,6,5,1,531
PAR,7,20,64,461798
LIN,7,20,1,8336097
PAR,8,21,64,670343
LIN,8,21,1,14459730
PAR,9,25,64,4910376
LIN,9,25,1,208026776
PAR,10,21,64,1442937
LIN,10,21,1,14638593
PAR,11,30,64,206767937
LIN,11,30,1,9639786974
PAR,12,21,64,1587223
LIN,12,21,1,20582437
PAR,13,39,64,69831851989
PAR,22,2,64,29708
LIN,22,2,1,197
PAR,23,4,64,37235
LIN,23,4,1,367
PAR,24,5,64,28200
LIN,24,5,1,422
PAR,25,8,64,65911
LIN,25,8,1,4137
PAR,26,9,64,56924
LIN,26,9,1,4234
PAR,27,12,64,100280
LIN,27,12,1,32076
PAR,28,10,64,84999
LIN,28,10,1,9545
PAR,29,12,64,114491
LIN,29,12,1,31167
PAR,30,16,64,188353
LIN,30,16,1,511637
PAR,31,18,64,272911
LIN,31,18,1,2052690
PAR,32,18,64,296358
LIN,32,18,1,2015081
PAR,33,21,64,641352
LIN,33,21,1,15295393
PAR,34,24,64,3312374
LIN,34,24,1,104711596
PAR,35,26,64,9877657
LIN,35,26,1,413852486
PAR,36,28,64,35839396
LIN,36,28,1,1648946965
PAR,37,29,64,67379516
LIN,37,29,1,3294062613
PAR,38,27,64,15421267
LIN,38,27,1,823694087
PAR,39,29,64,63766110
LIN,39,29,1,3293969100
PAR,40,31,64,245498896
LIN,40,31,1,13150484062
PAR,41,34,64,2034488362
LIN,41,34,1,105979124980
PAR,42,35,64,4460096963
PAR,43,36,64,7883125690
PAR,44,40,64,114135901331
PAR,45,39,64,70308913724
PAR,46,42,64,510693189493
PAR,47,43,64,1125362339822
PAR,48,43,64,915624860396
PAR,49,41,64,292649030768
PAR,50,40,64,129344047308
PAR,1,2,32,2127548
LIN,1,2,1,149
PAR,2,2,32,9854
LIN,2,2,1,51
PAR,3,2,32,23786
LIN,3,2,1,119
PAR,4,3,32,29813
LIN,4,3,1,159
PAR,5,4,32,13595
LIN,5,4,1,325
PAR,6,5,32,22068
LIN,6,5,1,485
PAR,7,20,32,1600503
LIN,7,20,1,6795483
PAR,8,21,32,1020041
LIN,8,21,1,11905463
PAR,9,25,32,6064695
LIN,9,25,1,210899849
PAR,10,21,32,1256094
LIN,10,21,1,12696600
PAR,11,30,32,281727895
LIN,11,30,1,8005047916
PAR,12,21,32,1633098
LIN,12,21,1,18433373
PAR,13,39,32,91813756755
PAR,22,2,32,17526
LIN,22,2,1,182
PAR,23,4,32,23833
LIN,23,4,1,365
PAR,24,5,32,31585
LIN,24,5,1,391
PAR,25,8,32,34724
LIN,25,8,1,2128
PAR,26,9,32,41341
LIN,26,9,1,4365
PAR,27,12,32,45075
LIN,27,12,1,31207
PAR,28,10,32,45308
LIN,28,10,1,9457
PAR,29,12,32,70174
LIN,29,12,1,31471
PAR,30,16,32,139965
LIN,30,16,1,513581
PAR,31,18,32,190566
LIN,31,18,1,1988254
PAR,32,18,32,451713
LIN,32,18,1,2028175
PAR,33,21,32,967084
LIN,33,21,1,13625937
PAR,34,24,32,3180100
LIN,34,24,1,107200046
PAR,35,26,32,10743265
LIN,35,26,1,427430316
PAR,36,28,32,39585213
LIN,36,28,1,1650294373
PAR,37,29,32,76652677
LIN,37,29,1,3310596533
PAR,38,27,32,18059236
LIN,38,27,1,824709852
PAR,39,29,32,85029062
LIN,39,29,1,3298833265
PAR,40,31,32,315264857
LIN,40,31,1,13658888863
PAR,41,34,32,2577019104
LIN,41,34,1,106574168768
PAR,42,35,32,5479187344
PAR,43,36,32,10084702996
PAR,44,40,32,142386003120
PAR,45,39,32,79892521204
PAR,46,42,32,635167462424
PAR,47,43,32,1346331314760
PAR,48,43,32,1163718787631
PAR,49,41,32,388588872418
PAR,50,40,32,147652913147
PAR,1,2,32,13059
LIN,1,2,1,147
PAR,2,2,32,7762
LIN,2,2,1,63
PAR,3,2,32,6441
LIN,3,2,1,135
PAR,4,3,32,20806
LIN,4,3,1,150
PAR,5,4,32,20873
LIN,5,4,1,342
PAR,6,5,32,26548
LIN,6,5,1,538
PAR,7,20,32,395809
LIN,7,20,1,6623653
PAR,8,21,32,1125559
LIN,8,21,1,12694229
PAR,9,25,32,5657260
LIN,9,25,1,217070718
PAR,10,21,32,1256490
LIN,10,21,1,13677911
PAR,11,30,32,269812499
LIN,11,30,1,8310335294
PAR,12,21,32,1446594
LIN,12,21,1,18413940
PAR,13,39,32,91671282675
PAR,22,2,32,19592
LIN,22,2,1,190
PAR,23,4,32,25588
LIN,23,4,1,337
PAR,24,5,32,22401
LIN,24,5,1,413
PAR,25,8,32,30334
LIN,25,8,1,1950
PAR,26,9,32,33045
LIN,26,9,1,3811
PAR,27,12,32,49496
LIN,27,12,1,29302
PAR,28,10,32,48458
LIN,28,10,1,8050
PAR,29,12,32,57549
LIN,29,12,1,29209
PAR,30,16,32,108502
LIN,30,16,1,471019
PAR,31,18,32,172177
LIN,31,18,1,1887548
PAR,32,18,32,344132
LIN,32,18,1,1895521
PAR,33,21,32,1015580
LIN,33,21,1,13259347
PAR,34,24,32,3387769
LIN,34,24,1,103418706
PAR,35,26,32,11158431
LIN,35,26,1,412684801
PAR,36,28,32,40170538
LIN,36,28,1,1655390913
PAR,37,29,32,78445546
LIN,37,29,1,3425451661
PAR,38,27,32,17729797
LIN,38,27,1,890685143
PAR,39,29,32,85701735
LIN,39,29,1,3396386649
PAR,40,31,32,318407642
LIN,40,31,1,13225915803
PAR,41,34,32,2614200109
LIN,41,34,1,106179473076
PAR,42,35,32,5481943431
PAR,43,36,32,10134138446
PAR,44,40,32,142865583305
PAR,45,39,32,79905207715
PAR,46,42,32,624520581998
PAR,47,43,32,1350457250253
PAR,48,43,32,1119655114885
PAR,49,41,32,359947498575
PAR,50,40,32,148381997500
PAR,1,2,32,6053
LIN,1,2,1,134
PAR,2,2,32,18033
LIN,2,2,1,66
PAR,3,2,32,15246
LIN,3,2,1,130
PAR,4,3,32,26021
LIN,4,3,1,164
PAR,5,4,32,20717
LIN,5,4,1,358
PAR,6,5,32,19778
LIN,6,5,1,600
PAR,7,20,32,379580
LIN,7,20,1,6757535
PAR,8,21,32,1148066
LIN,8,21,1,12367382
PAR,9,25,32,5610080
LIN,9,25,1,213875711
PAR,10,21,32,1163678
LIN,10,21,1,13840542
PAR,11,30,32,274401639
LIN,11,30,1,8255676168
PAR,12,21,32,1461567
LIN,12,21,1,18226176
PAR,13,39,32,91522018177
PAR,22,2,32,19039
LIN,22,2,1,203
PAR,23,4,32,18146
LIN,23,4,1,331
PAR,24,5,32,27778
LIN,24,5,1,353
PAR,25,8,32,29967
LIN,25,8,1,1966
PAR,26,9,32,44599
LIN,26,9,1,3840
PAR,27,12,32,52285
LIN,27,12,1,29607
PAR,28,10,32,50330
LIN,28,10,1,8101
PAR,29,12,32,66139
LIN,29,12,1,29205
PAR,30,16,32,101062
LIN,30,16,1,470833
PAR,31,18,32,171626
LIN,31,18,1,1874472
PAR,32,18,32,452777
LIN,32,18,1,1890802
PAR,33,21,32,1008048
LIN,33,21,1,13729882
PAR,34,24,32,3203890
LIN,34,24,1,107140055
PAR,35,26,32,11135421
LIN,35,26,1,421114790
PAR,36,28,32,40247945
LIN,36,28,1,1649374342
PAR,37,29,32,77822320
LIN,37,29,1,3521876801
PAR,38,27,32,18175353
LIN,38,27,1,942309155
PAR,39,29,32,88582874
LIN,39,29,1,3445247530
PAR,40,31,32,320818468
LIN,40,31,1,13187210354
PAR,41,34,32,2591624012
LIN,41,34,1,106201804150
PAR,42,35,32,5478085609
PAR,43,36,32,10103294204
PAR,44,40,32,144115792936
PAR,45,39,32,80842840541
PAR,46,42,32,627009544251
PAR,47,43,32,1369362613825
PAR,48,43,32,1111091504893
PAR,49,41,32,359626860776
PAR,50,40,32,147855967915
PAR,1,2,32,1802492
PAR,2,2,32,9874
PAR,3,2,32,5144
PAR,4,3,32,10566
PAR,5,4,32,12362
PAR,6,5,32,22261
PAR,7,20,32,687815
PAR,8,21,32,934636
PAR,9,25,32,5222495
PAR,10,21,32,680075
PAR,11,30,32,264682375
PAR,12,21,32,853519
PAR,13,39,32,86944065431
PAR,22,2,32,24415
PAR,23,4,32,25434
PAR,24,5,32,25036
PAR,25,8,32,34276
PAR,26,9,32,42667
PAR,27,12,32,61353
PAR,28,10,32,51354
PAR,29,12,32,54063
PAR,30,16,32,105991
PAR,31,18,32,178702
PAR,32,18,32,169432
PAR,33,21,32,433916
PAR,34,24,32,2559482
PAR,35,26,32,9427951
PAR,36,28,32,37386049
PAR,37,29,32,69978266
PAR,38,27,32,15722750
PAR,39,29,32,76775766
PAR,40,31,32,295862521
PAR,41,34,32,2382173043
PAR,42,35,32,5488253581
PAR,43,36,32,9890961523
PAR,44,40,32,141049325622
PAR,45,39,32,80634282542
PAR,46,42,32,612472242831
PAR,47,43,32,1332702241724
PAR,48,43,32,1063983346085
PAR,49,41,32,355165925758
PAR,50,40,32,144220139854
PAR,1,2,32,8182
PAR,2,2,32,8054
PAR,3,2,32,4964
PAR,4,3,32,10344
PAR,5,4,32,10253
PAR,6,5,32,13680
PAR,7,20,32,523245
PAR,8,21,32,536427
PAR,9,25,32,4666086
PAR,10,21,32,631236
PAR,11,30,32,256827022
PAR,12,21,32,851720
PAR,13,39,32,85929925102
PAR,22,2,32,17884
PAR,23,4,32,24691
PAR,24,5,32,24418
PAR,25,8,32,34053
PAR,26,9,32,36935
PAR,27,12,32,58993
PAR,28,10,32,49169
PAR,29,12,32,62266
PAR,30,16,32,102103
PAR,31,18,32,173803
PAR,32,18,32,169341
PAR,33,21,32,495094
PAR,34,24,32,2737290
PAR,35,26,32,9811952
PAR,36,28,32,38580559
PAR,37,29,32,71995482
PAR,38,27,32,16292532
PAR,39,29,32,77258970
PAR,40,31,32,297622911
PAR,41,34,32,2367644761
PAR,42,35,32,5525306519
PAR,43,36,32,10001780311
PAR,44,40,32,140424226488
PAR,45,39,32,80603666161
PAR,46,42,32,608979108350
PAR,47,43,32,1328429696197
PAR,48,43,32,1078552235428
PAR,49,41,32,398781808418
PAR,50,40,32,177338266180
PAR,1,2,32,16780
PAR,2,2,32,15219
PAR,3,2,32,13251
PAR,4,3,32,17779
PAR,5,4,32,18179
PAR,6,5,32,19103
PAR,7,20,32,421208
PAR,8,21,32,616087
PAR,9,25,32,5654518
PAR,10,21,32,690597
PAR,11,30,32,309866509
PAR,12,21,32,972183
PAR,13,39,32,107255548361
PAR,22,2,32,15000
PAR,23,4,32,25072
PAR,24,5,32,30904
PAR,25,8,32,31267
PAR,26,9,32,35698
PAR,27,12,32,64456
PAR,28,10,32,54306
PAR,29,12,32,81128
PAR,30,16,32,123323
PAR,31,18,32,182371
PAR,32,18,32,165812
PAR,33,21,32,591984
PAR,34,24,32,3469578
PAR,35,26,32,13267297
PAR,36,28,32,49796717
PAR,37,29,32,97696349
PAR,38,27,32,20178337
PAR,39,29,32,95040906
PAR,40,31,32,373686014
PAR,41,34,32,3030963684
PAR,42,35,32,7584210155
PAR,43,36,32,12234847099
PAR,44,40,32,174624741958
PAR,45,39,32,105016111609
PAR,46,42,32,788014235687
PAR,47,43,32,1736641733199
PAR,48,43,32,1387431557042
